sent_id,item_id,verb,sentence_type,np_order,target,option_1,option_2,answer_option,prompt_1,prompt_2,prompt,answer,raw_probs
45,23,assist,IC,high_sg,Ben assisted the coach of the players who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Ben assisted the coach of the players who ___. Options: 1) was, 2) were. Answer: ","Sentence: Ben assisted the coach of the players who ___. Options: 1) were, 2) was. Answer: ","Sentence: Ben assisted the coach of the players who ___. Options: 1) was, 2) were. Answer: ",2) were.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.00672508, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.00672508), TopLogprob(token='1', bytes=[49], logprob=-5.0067253), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-12.506725), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-13.131725), TopLogprob(token='were', bytes=[119, 101, 114, 101], logprob=-13.131725)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.10086482, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.10086482), TopLogprob(token='<|end|>', bytes=None, logprob=-2.350865), TopLogprob(token='.', bytes=[46], logprob=-7.350865), TopLogprob(token='<|end|>', bytes=None, logprob=-11.850864), TopLogprob(token=':', bytes=[58], logprob=-13.350864)]), ChatCompletionTokenLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-1.7432603e-06, top_logprobs=[TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-1.7432603e-06), TopLogprob(token=' Were', bytes=[32, 87, 101, 114, 101], logprob=-13.500002), TopLogprob(token=' ', bytes=[32], logprob=-15.000002), TopLogprob(token=' wer', bytes=[32, 119, 101, 114], logprob=-16.750002), TopLogprob(token=' The', bytes=[32, 84, 104, 101], logprob=-17.500002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.005234356, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.005234356), TopLogprob(token='<|end|>', bytes=None, logprob=-5.2552342), TopLogprob(token='.\n', bytes=[46, 10], logprob=-15.505235), TopLogprob(token='.""', bytes=[46, 34], logprob=-15.755235), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-16.005234)])]"
46,23,stand,nonIC,high_sg,Ben stood next to the coach of the players who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Ben stood next to the coach of the players who ___. Options: 1) was, 2) were. Answer: ","Sentence: Ben stood next to the coach of the players who ___. Options: 1) were, 2) was. Answer: ","Sentence: Ben stood next to the coach of the players who ___. Options: 1) were, 2) was. Answer: ",1) were,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0015666384, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0015666384), TopLogprob(token='2', bytes=[50], logprob=-6.5015664), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.251567), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.501567), TopLogprob(token='were', bytes=[119, 101, 114, 101], logprob=-14.876567)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.69655466, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.69655466), TopLogprob(token='<|end|>', bytes=None, logprob=-0.69655466), TopLogprob(token='.', bytes=[46], logprob=-5.6965547), TopLogprob(token='<|end|>', bytes=None, logprob=-10.696554), TopLogprob(token=').', bytes=[41, 46], logprob=-12.196554)]), ChatCompletionTokenLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-3.7623562e-05, top_logprobs=[TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-3.7623562e-05), TopLogprob(token=' Were', bytes=[32, 87, 101, 114, 101], logprob=-10.250037), TopLogprob(token=' ', bytes=[32], logprob=-13.250037), TopLogprob(token=' The', bytes=[32, 84, 104, 101], logprob=-15.750037), TopLogprob(token=' wer', bytes=[32, 119, 101, 114], logprob=-16.000038)])]"
47,24,trust,IC,high_sg,Bob trusted the physician of the patients who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Bob trusted the physician of the patients who ___. Options: 1) was, 2) were. Answer: ","Sentence: Bob trusted the physician of the patients who ___. Options: 1) were, 2) was. Answer: ","Sentence: Bob trusted the physician of the patients who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0037531713, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0037531713), TopLogprob(token='2', bytes=[50], logprob=-5.628753), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-9.378753), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.628753), TopLogprob(token='were', bytes=[119, 101, 114, 101], logprob=-14.253753)])]"
48,24,live,nonIC,high_sg,Bob lived next to the physician of the patients who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Bob lived next to the physician of the patients who ___. Options: 1) was, 2) were. Answer: ","Sentence: Bob lived next to the physician of the patients who ___. Options: 1) were, 2) was. Answer: ","Sentence: Bob lived next to the physician of the patients who ___. Options: 1) was, 2) were. Answer: ",2) were.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0008583391, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0008583391), TopLogprob(token='1', bytes=[49], logprob=-7.1258583), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.000858), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.875858), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-14.125858)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.5774149, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.5774149), TopLogprob(token='<|end|>', bytes=None, logprob=-0.8274149), TopLogprob(token='.', bytes=[46], logprob=-6.577415), TopLogprob(token='<|end|>', bytes=None, logprob=-10.0774145), TopLogprob(token=').', bytes=[41, 46], logprob=-11.0774145)]), ChatCompletionTokenLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-7.89631e-07, top_logprobs=[TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-7.89631e-07), TopLogprob(token=' Were', bytes=[32, 87, 101, 114, 101], logprob=-14.500001), TopLogprob(token=' ', bytes=[32], logprob=-15.250001), TopLogprob(token=' wer', bytes=[32, 119, 101, 114], logprob=-17.5), TopLogprob(token='<|end|>', bytes=None, logprob=-17.75)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0031781907, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0031781907), TopLogprob(token='<|end|>', bytes=None, logprob=-5.753178), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-16.003178), TopLogprob(token='.\n', bytes=[46, 10], logprob=-16.003178), TopLogprob(token='.""', bytes=[46, 34], logprob=-16.503178)])]"
49,25,correct,IC,high_sg,Rachel corrected the agent of the celebrities who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Rachel corrected the agent of the celebrities who ___. Options: 1) was, 2) were. Answer: ","Sentence: Rachel corrected the agent of the celebrities who ___. Options: 1) were, 2) was. Answer: ","Sentence: Rachel corrected the agent of the celebrities who ___. Options: 1) was, 2) were. Answer: ",2) were.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.5243469, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.5243469), TopLogprob(token='1', bytes=[49], logprob=-0.8993469), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-7.024347), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.024347), TopLogprob(token='""', bytes=[34], logprob=-9.774347)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.38794535, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.38794535), TopLogprob(token='<|end|>', bytes=None, logprob=-1.1379454), TopLogprob(token='.', bytes=[46], logprob=-6.887945), TopLogprob(token='<|end|>', bytes=None, logprob=-10.637945), TopLogprob(token=').', bytes=[41, 46], logprob=-11.387945)]), ChatCompletionTokenLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-1.6240566e-06, top_logprobs=[TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-1.6240566e-06), TopLogprob(token=' Were', bytes=[32, 87, 101, 114, 101], logprob=-13.750002), TopLogprob(token=' ', bytes=[32], logprob=-14.750002), TopLogprob(token=' wer', bytes=[32, 119, 101, 114], logprob=-17.000002), TopLogprob(token='were', bytes=[119, 101, 114, 101], logprob=-18.000002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0011708178, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0011708178), TopLogprob(token='<|end|>', bytes=None, logprob=-6.7511706), TopLogprob(token='.\n', bytes=[46, 10], logprob=-15.251171), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-15.751171), TopLogprob(token='.""', bytes=[46, 34], logprob=-16.251171)])]"
50,25,run,nonIC,high_sg,Rachel ran into the agent of the celebrities who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Rachel ran into the agent of the celebrities who ___. Options: 1) was, 2) were. Answer: ","Sentence: Rachel ran into the agent of the celebrities who ___. Options: 1) were, 2) was. Answer: ","Sentence: Rachel ran into the agent of the celebrities who ___. Options: 1) were, 2) was. Answer: ",2) was.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0036102824, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0036102824), TopLogprob(token='1', bytes=[49], logprob=-5.62861), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.128611), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-13.003611), TopLogprob(token='Was', bytes=[87, 97, 115], logprob=-13.628611)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.577082, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.577082), TopLogprob(token='<|end|>', bytes=None, logprob=-0.827082), TopLogprob(token='.', bytes=[46], logprob=-6.827082), TopLogprob(token='<|end|>', bytes=None, logprob=-10.327082), TopLogprob(token=').', bytes=[41, 46], logprob=-11.577082)]), ChatCompletionTokenLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-2.577686e-06, top_logprobs=[TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-2.577686e-06), TopLogprob(token=' Was', bytes=[32, 87, 97, 115], logprob=-13.000003), TopLogprob(token=' ', bytes=[32], logprob=-15.500003), TopLogprob(token='<|end|>', bytes=None, logprob=-18.000002), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-19.875002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.005234356, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.005234356), TopLogprob(token='<|end|>', bytes=None, logprob=-5.2552342), TopLogprob(token='.""', bytes=[46, 34], logprob=-15.505235), TopLogprob(token='.\n', bytes=[46, 10], logprob=-15.755235), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-16.255234)])]"
51,26,thank,IC,high_sg,James thanked the analyst of the vendors who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: James thanked the analyst of the vendors who ___. Options: 1) was, 2) were. Answer: ","Sentence: James thanked the analyst of the vendors who ___. Options: 1) were, 2) was. Answer: ","Sentence: James thanked the analyst of the vendors who ___. Options: 1) were, 2) was. Answer: ",1) were,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.38694757, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.38694757), TopLogprob(token='2', bytes=[50], logprob=-1.1369476), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.261948), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.886948), TopLogprob(token='was', bytes=[119, 97, 115], logprob=-12.386948)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.5782776, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.5782776), TopLogprob(token='<|end|>', bytes=None, logprob=-0.8282776), TopLogprob(token='.', bytes=[46], logprob=-6.0782776), TopLogprob(token='<|end|>', bytes=None, logprob=-10.828278), TopLogprob(token=').', bytes=[41, 46], logprob=-11.578278)]), ChatCompletionTokenLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-3.4121115e-06, top_logprobs=[TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-3.4121115e-06), TopLogprob(token=' Were', bytes=[32, 87, 101, 114, 101], logprob=-12.750004), TopLogprob(token=' ', bytes=[32], logprob=-15.000004), TopLogprob(token='were', bytes=[119, 101, 114, 101], logprob=-16.250004), TopLogprob(token=' wer', bytes=[32, 119, 101, 114], logprob=-17.250004)])]"
52,26,chat,nonIC,high_sg,James chatted with the analyst of the vendors who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: James chatted with the analyst of the vendors who ___. Options: 1) was, 2) were. Answer: ","Sentence: James chatted with the analyst of the vendors who ___. Options: 1) were, 2) was. Answer: ","Sentence: James chatted with the analyst of the vendors who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.5780977, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.5780977), TopLogprob(token='2', bytes=[50], logprob=-0.8280977), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-6.203098), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-9.453097), TopLogprob(token='To', bytes=[84, 111], logprob=-10.578097)])]"
53,27,envy,IC,high_sg,Zoey envies the representative of the voters who ___.,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Zoey envies the representative of the voters who ___. Options: 1) is, 2) are. Answer: ","Sentence: Zoey envies the representative of the voters who ___. Options: 1) are, 2) is. Answer: ","Sentence: Zoey envies the representative of the voters who ___. Options: 1) is, 2) are. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.016130794, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.016130794), TopLogprob(token='2', bytes=[50], logprob=-4.141131), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-9.39113), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-12.26613), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.39113)])]"
54,27,resemble,nonIC,high_sg,Zoey resembles the representative of the voters who ___.,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Zoey resembles the representative of the voters who ___. Options: 1) is, 2) are. Answer: ","Sentence: Zoey resembles the representative of the voters who ___. Options: 1) are, 2) is. Answer: ","Sentence: Zoey resembles the representative of the voters who ___. Options: 1) are, 2) is. Answer: ",2) is.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.008716805, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.008716805), TopLogprob(token='1', bytes=[49], logprob=-4.7587166), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.258717), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-12.133717), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-14.383717)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.577066, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.577066), TopLogprob(token='<|end|>', bytes=None, logprob=-0.827066), TopLogprob(token='.', bytes=[46], logprob=-6.827066), TopLogprob(token='<|end|>', bytes=None, logprob=-10.827066), TopLogprob(token=').', bytes=[41, 46], logprob=-12.077066)]), ChatCompletionTokenLogprob(token=' is', bytes=[32, 105, 115], logprob=-2.6968896e-06, top_logprobs=[TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-2.6968896e-06), TopLogprob(token=' Is', bytes=[32, 73, 115], logprob=-13.500003), TopLogprob(token=' ', bytes=[32], logprob=-13.750003), TopLogprob(token='<|end|>', bytes=None, logprob=-16.000002), TopLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-16.750002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.008615161, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.008615161), TopLogprob(token='<|end|>', bytes=None, logprob=-4.758615), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-15.5086155), TopLogprob(token='.""', bytes=[46, 34], logprob=-15.7586155), TopLogprob(token='<|end|>', bytes=None, logprob=-16.008615)])]"
55,28,value,IC,high_sg,Stephen values the accountant of the investors who ___.,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Stephen values the accountant of the investors who ___. Options: 1) is, 2) are. Answer: ","Sentence: Stephen values the accountant of the investors who ___. Options: 1) are, 2) is. Answer: ","Sentence: Stephen values the accountant of the investors who ___. Options: 1) are, 2) is. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.20181987, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.20181987), TopLogprob(token='2', bytes=[50], logprob=-1.7018199), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.326819), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-8.826819), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-11.701819)])]"
56,28,meet,nonIC,high_sg,Stephen met the accountant of the investors who ___.,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Stephen met the accountant of the investors who ___. Options: 1) is, 2) are. Answer: ","Sentence: Stephen met the accountant of the investors who ___. Options: 1) are, 2) is. Answer: ","Sentence: Stephen met the accountant of the investors who ___. Options: 1) is, 2) are. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.25247565, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.25247565), TopLogprob(token='1', bytes=[49], logprob=-1.5024756), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-7.8774757), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.002476), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-10.752476)])]"
57,29,fear,IC,high_sg,Liz fears the lawyer of the actors who ___.,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Liz fears the lawyer of the actors who ___. Options: 1) is, 2) are. Answer: ","Sentence: Liz fears the lawyer of the actors who ___. Options: 1) are, 2) is. Answer: ","Sentence: Liz fears the lawyer of the actors who ___. Options: 1) is, 2) are. Answer: ",2) are.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.048683204, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.048683204), TopLogprob(token='1', bytes=[49], logprob=-3.0486832), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-9.923683), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.048683), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-13.298683)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.6948402, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.6948402), TopLogprob(token='<|end|>', bytes=None, logprob=-0.6948402), TopLogprob(token='.', bytes=[46], logprob=-6.4448404), TopLogprob(token='<|end|>', bytes=None, logprob=-9.94484), TopLogprob(token=').', bytes=[41, 46], logprob=-10.94484)]), ChatCompletionTokenLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-3.1281633e-07, top_logprobs=[TopLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-3.1281633e-07), TopLogprob(token=' ', bytes=[32], logprob=-16.0), TopLogprob(token=' Are', bytes=[32, 65, 114, 101], logprob=-16.25), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-16.5), TopLogprob(token='<|end|>', bytes=None, logprob=-21.125)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0067159673, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0067159673), TopLogprob(token='<|end|>', bytes=None, logprob=-5.006716), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-15.256716), TopLogprob(token='.\n', bytes=[46, 10], logprob=-16.006716), TopLogprob(token='<|end|>', bytes=None, logprob=-16.256716)])]"
58,29,recognize,nonIC,high_sg,Liz recognizes the lawyer of the actors who ___.,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Liz recognizes the lawyer of the actors who ___. Options: 1) is, 2) are. Answer: ","Sentence: Liz recognizes the lawyer of the actors who ___. Options: 1) are, 2) is. Answer: ","Sentence: Liz recognizes the lawyer of the actors who ___. Options: 1) are, 2) is. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.078967005, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.078967005), TopLogprob(token='2', bytes=[50], logprob=-2.578967), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.078967), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.328967), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-13.828967)])]"
59,30,notice,IC,high_sg,Jan noticed the son of the scientists who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Jan noticed the son of the scientists who ___. Options: 1) was, 2) were. Answer: ","Sentence: Jan noticed the son of the scientists who ___. Options: 1) were, 2) was. Answer: ","Sentence: Jan noticed the son of the scientists who ___. Options: 1) were, 2) was. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.016069446, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.016069446), TopLogprob(token='1', bytes=[49], logprob=-4.1410694), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.016069), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.141069), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.891069)])]"
60,30,jog,nonIC,high_sg,Jan jogged with the son of the scientists who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Jan jogged with the son of the scientists who ___. Options: 1) was, 2) were. Answer: ","Sentence: Jan jogged with the son of the scientists who ___. Options: 1) were, 2) was. Answer: ","Sentence: Jan jogged with the son of the scientists who ___. Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.02359309, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.02359309), TopLogprob(token='1', bytes=[49], logprob=-3.7735932), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-8.648593), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.898593), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-10.398593)])]"
61,31,praise,IC,high_pl,Luke praised the tenants of the landlord who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Luke praised the tenants of the landlord who ___. Options: 1) was, 2) were. Answer: ","Sentence: Luke praised the tenants of the landlord who ___. Options: 1) were, 2) was. Answer: ","Sentence: Luke praised the tenants of the landlord who ___. Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.005945864, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.005945864), TopLogprob(token='1', bytes=[49], logprob=-5.1309457), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.755946), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-12.630946), TopLogprob(token='were', bytes=[119, 101, 114, 101], logprob=-13.130946)])]"
62,31,carpool,nonIC,high_pl,Luke carpooled with the tenants of the landlord who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Luke carpooled with the tenants of the landlord who ___. Options: 1) was, 2) were. Answer: ","Sentence: Luke carpooled with the tenants of the landlord who ___. Options: 1) were, 2) was. Answer: ","Sentence: Luke carpooled with the tenants of the landlord who ___. Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.04305891, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.04305891), TopLogprob(token='1', bytes=[49], logprob=-3.1680589), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.543059), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.668059), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.043059)])]"
63,32,hate,IC,high_pl,Karen hates the followers of the leader who ___.,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Karen hates the followers of the leader who ___. Options: 1) is, 2) are. Answer: ","Sentence: Karen hates the followers of the leader who ___. Options: 1) are, 2) is. Answer: ","Sentence: Karen hates the followers of the leader who ___. Options: 1) are, 2) is. Answer: ",1) are,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.043120567, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.043120567), TopLogprob(token='2', bytes=[50], logprob=-3.1681206), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-9.29312), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.66812), TopLogprob(token='To', bytes=[84, 111], logprob=-13.66812)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.038464516, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.038464516), TopLogprob(token='<|end|>', bytes=None, logprob=-3.2884645), TopLogprob(token='.', bytes=[46], logprob=-7.7884645), TopLogprob(token=').', bytes=[41, 46], logprob=-13.038465), TopLogprob(token='<|end|>', bytes=None, logprob=-13.288465)]), ChatCompletionTokenLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-1.9816675e-06, top_logprobs=[TopLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-1.9816675e-06), TopLogprob(token=' ', bytes=[32], logprob=-13.750002), TopLogprob(token=' Are', bytes=[32, 65, 114, 101], logprob=-14.250002), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-15.500002), TopLogprob(token=' ""', bytes=[32, 34], logprob=-17.875002)])]"
