sent_id,item_id,verb,sentence_type,np_order,target,option_1,option_2,answer_option,prompt_1,prompt_2,prompt,answer,raw_probs
66,33,gossip,nonIC,high_pl,Jack gossiped with the trainees of the craftsman who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Jack gossiped with the trainees of the craftsman who ___. Options: 1) was, 2) were. Answer: ","Sentence: Jack gossiped with the trainees of the craftsman who ___. Options: 1) were, 2) was. Answer: ","Sentence: Jack gossiped with the trainees of the craftsman who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-4.3202e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-4.3202e-07), TopLogprob(token='2', bytes=[50], logprob=-15.4781475), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.128956), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.14207), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.645393)])]"
67,34,help,IC,high_pl,Sophia helped the students of the professor who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Sophia helped the students of the professor who ___. Options: 1) was, 2) were. Answer: ","Sentence: Sophia helped the students of the professor who ___. Options: 1) were, 2) was. Answer: ","Sentence: Sophia helped the students of the professor who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-2.1008714e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-2.1008714e-06), TopLogprob(token='2', bytes=[50], logprob=-13.15291), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.156467), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.829943), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.089584)])]"
68,34,wait,nonIC,high_pl,Sophia waited with the students of the professor who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Sophia waited with the students of the professor who ___. Options: 1) was, 2) were. Answer: ","Sentence: Sophia waited with the students of the professor who ___. Options: 1) were, 2) was. Answer: ","Sentence: Sophia waited with the students of the professor who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.4355401, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.4355401), TopLogprob(token='2', bytes=[50], logprob=-1.041047), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.363277), TopLogprob(token='(', bytes=[40], logprob=-19.146198), TopLogprob(token=' ', bytes=[32], logprob=-19.256136)])]"
69,35,reproach,IC,high_pl,Noah reproached the assistants of the technician who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Noah reproached the assistants of the technician who ___. Options: 1) was, 2) were. Answer: ","Sentence: Noah reproached the assistants of the technician who ___. Options: 1) were, 2) was. Answer: ","Sentence: Noah reproached the assistants of the technician who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.037522975, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.037522975), TopLogprob(token='2', bytes=[50], logprob=-3.3015077), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.385727), TopLogprob(token='was', bytes=[119, 97, 115], logprob=-19.763885), TopLogprob(token='(', bytes=[40], logprob=-20.21314)])]"
70,35,visit,nonIC,high_pl,Noah visited the assistants of the technician who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Noah visited the assistants of the technician who ___. Options: 1) was, 2) were. Answer: ","Sentence: Noah visited the assistants of the technician who ___. Options: 1) were, 2) was. Answer: ","Sentence: Noah visited the assistants of the technician who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.00095695903, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.00095695903), TopLogprob(token='2', bytes=[50], logprob=-6.9522967), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.000984), TopLogprob(token='was', bytes=[119, 97, 115], logprob=-20.224003), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-20.729237)])]"
71,36,pacify,IC,high_pl,Charlotte pacified the patients of the therapist who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Charlotte pacified the patients of the therapist who ___. Options: 1) was, 2) were. Answer: ","Sentence: Charlotte pacified the patients of the therapist who ___. Options: 1) were, 2) was. Answer: ","Sentence: Charlotte pacified the patients of the therapist who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-6.704273e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-6.704273e-07), TopLogprob(token='2', bytes=[50], logprob=-14.533727), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.3169), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.315407), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.748806)])]"
72,36,greet,nonIC,high_pl,Charlotte greeted the patients of the therapist who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Charlotte greeted the patients of the therapist who ___. Options: 1) was, 2) were. Answer: ","Sentence: Charlotte greeted the patients of the therapist who ___. Options: 1) were, 2) was. Answer: ","Sentence: Charlotte greeted the patients of the therapist who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-6.704273e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-6.704273e-07), TopLogprob(token='2', bytes=[50], logprob=-14.675666), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.039742), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.095459), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.165531)])]"
73,37,detest,IC,high_pl,Evelyn detests the supporters of the candidate who ___. ,"1) has, 2) have","1) have, 2) has","1) has, 2) have","Sentence: Evelyn detests the supporters of the candidate who ___.  Options: 1) has, 2) have. Answer: ","Sentence: Evelyn detests the supporters of the candidate who ___.  Options: 1) have, 2) has. Answer: ","Sentence: Evelyn detests the supporters of the candidate who ___.  Options: 1) has, 2) have. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-3.166338e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-3.166338e-05), TopLogprob(token='2', bytes=[50], logprob=-10.362229), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.827074), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.793583), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.993807)])]"
74,37,work,nonIC,high_pl,Evelyn works with the supporters of the candidate who ___.,"1) has, 2) have","1) have, 2) has","1) has, 2) have","Sentence: Evelyn works with the supporters of the candidate who ___. Options: 1) has, 2) have. Answer: ","Sentence: Evelyn works with the supporters of the candidate who ___. Options: 1) have, 2) has. Answer: ","Sentence: Evelyn works with the supporters of the candidate who ___. Options: 1) has, 2) have. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.6240566e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.6240566e-06), TopLogprob(token='2', bytes=[50], logprob=-13.441641), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.226841), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.696772), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.859598)])]"
75,38,comfort,IC,high_pl,Ken comforted the children of the actress who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Ken comforted the children of the actress who ___. Options: 1) was, 2) were. Answer: ","Sentence: Ken comforted the children of the actress who ___. Options: 1) were, 2) was. Answer: ","Sentence: Ken comforted the children of the actress who ___. Options: 1) were, 2) was. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.56625, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.56625), TopLogprob(token='1', bytes=[49], logprob=-0.8385202), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.546589), TopLogprob(token='(', bytes=[40], logprob=-18.606869), TopLogprob(token=' ', bytes=[32], logprob=-19.006042)])]"
76,38,babysit,nonIC,high_pl,Ken babysat the children of the actress who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Ken babysat the children of the actress who ___. Options: 1) was, 2) were. Answer: ","Sentence: Ken babysat the children of the actress who ___. Options: 1) were, 2) was. Answer: ","Sentence: Ken babysat the children of the actress who ___. Options: 1) were, 2) was. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-7.822647e-06, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-7.822647e-06), TopLogprob(token='1', bytes=[49], logprob=-11.791576), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.61389), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.80962), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.883614)])]"
77,39,congratulate,IC,high_pl,Henry congratulated the architects of the homeowner who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Henry congratulated the architects of the homeowner who ___. Options: 1) was, 2) were. Answer: ","Sentence: Henry congratulated the architects of the homeowner who ___. Options: 1) were, 2) was. Answer: ","Sentence: Henry congratulated the architects of the homeowner who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-3.166338e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-3.166338e-05), TopLogprob(token='2', bytes=[50], logprob=-10.362201), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.04118), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-19.751423), TopLogprob(token=' ', bytes=[32], logprob=-19.8929)])]"
78,39,count,nonIC,high_pl,Henry counted the architects of the homeowner who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Henry counted the architects of the homeowner who ___. Options: 1) was, 2) were. Answer: ","Sentence: Henry counted the architects of the homeowner who ___. Options: 1) were, 2) was. Answer: ","Sentence: Henry counted the architects of the homeowner who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.3856493e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.3856493e-06), TopLogprob(token='2', bytes=[50], logprob=-13.517552), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.330729), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.217947), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.696589)])]"
79,40,mock,IC,high_pl,Olivia mocked the apprentices of the carpenter who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Olivia mocked the apprentices of the carpenter who ___. Options: 1) was, 2) were. Answer: ","Sentence: Olivia mocked the apprentices of the carpenter who ___. Options: 1) were, 2) was. Answer: ","Sentence: Olivia mocked the apprentices of the carpenter who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-2.577686e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-2.577686e-06), TopLogprob(token='2', bytes=[50], logprob=-12.931872), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.760272), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.818075), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.08962)])]"
80,40,talk,nonIC,high_pl,Olivia talked to the apprentices of the carpenter who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Olivia talked to the apprentices of the carpenter who ___. Options: 1) was, 2) were. Answer: ","Sentence: Olivia talked to the apprentices of the carpenter who ___. Options: 1) were, 2) was. Answer: ","Sentence: Olivia talked to the apprentices of the carpenter who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-5.538491e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-5.538491e-05), TopLogprob(token='2', bytes=[50], logprob=-9.804728), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.725628), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-18.146103), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.559427)])]"
81,41,scold,IC,high_pl,Ashley scolded the children of the historian who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Ashley scolded the children of the historian who ___. Options: 1) was, 2) were. Answer: ","Sentence: Ashley scolded the children of the historian who ___. Options: 1) were, 2) was. Answer: ","Sentence: Ashley scolded the children of the historian who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.7432603e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.7432603e-06), TopLogprob(token='2', bytes=[50], logprob=-13.457043), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.438425), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.568567), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.053877)])]"
82,41,babysit,nonIC,high_pl,Ashley studied with the children of the historian who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Ashley studied with the children of the historian who ___. Options: 1) was, 2) were. Answer: ","Sentence: Ashley studied with the children of the historian who ___. Options: 1) were, 2) was. Answer: ","Sentence: Ashley studied with the children of the historian who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.9361265e-07), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.6464), TopLogprob(token='2', bytes=[50], logprob=-16.851665), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.075085), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.627851)])]"
83,42,stare,IC,high_pl,Daniel stared at the clients of the designer who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Daniel stared at the clients of the designer who ___. Options: 1) was, 2) were. Answer: ","Sentence: Daniel stared at the clients of the designer who ___. Options: 1) were, 2) was. Answer: ","Sentence: Daniel stared at the clients of the designer who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-3.1544176e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-3.1544176e-05), TopLogprob(token='2', bytes=[50], logprob=-10.367269), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.679945), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.12049), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.737467)])]"
84,42,count,nonIC,high_pl,Daniel counted the clients of the designer who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Daniel counted the clients of the designer who ___. Options: 1) was, 2) were. Answer: ","Sentence: Daniel counted the clients of the designer who ___. Options: 1) were, 2) was. Answer: ","Sentence: Daniel counted the clients of the designer who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.2113979e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.2113979e-05), TopLogprob(token='2', bytes=[50], logprob=-11.334134), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.960202), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-17.654175), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.844374)])]"
85,43,assist,IC,high_pl,Megan assisted the photographers of the bride who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Megan assisted the photographers of the bride who ___. Options: 1) was, 2) were. Answer: ","Sentence: Megan assisted the photographers of the bride who ___. Options: 1) were, 2) was. Answer: ","Sentence: Megan assisted the photographers of the bride who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.6643718e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.6643718e-05), TopLogprob(token='2', bytes=[50], logprob=-11.008557), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.79031), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.314222), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-19.388502)])]"
86,43,joke,nonIC,high_pl,Megan joked with the photographers of the bride who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Megan joked with the photographers of the bride who ___. Options: 1) was, 2) were. Answer: ","Sentence: Megan joked with the photographers of the bride who ___. Options: 1) were, 2) was. Answer: ","Sentence: Megan joked with the photographers of the bride who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0003418992, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0003418992), TopLogprob(token='2', bytes=[50], logprob=-7.9814), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.62292), TopLogprob(token=' ', bytes=[32], logprob=-20.666616), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-20.711802)])]"
87,44,trust,IC,high_pl,Lucas trusted the instructors of the pilot who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Lucas trusted the instructors of the pilot who ___. Options: 1) was, 2) were. Answer: ","Sentence: Lucas trusted the instructors of the pilot who ___. Options: 1) were, 2) was. Answer: ","Sentence: Lucas trusted the instructors of the pilot who ___. Options: 1) were, 2) was. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.02806474, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.02806474), TopLogprob(token='1', bytes=[49], logprob=-3.5872421), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.534851), TopLogprob(token='(', bytes=[40], logprob=-19.27346), TopLogprob(token=' ', bytes=[32], logprob=-19.593388)])]"
88,44,wait,nonIC,high_pl,Lucas waited with the instructors of the pilot who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Lucas waited with the instructors of the pilot who ___. Options: 1) was, 2) were. Answer: ","Sentence: Lucas waited with the instructors of the pilot who ___. Options: 1) were, 2) was. Answer: ","Sentence: Lucas waited with the instructors of the pilot who ___. Options: 1) were, 2) was. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.002192137, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.002192137), TopLogprob(token='1', bytes=[49], logprob=-6.1239953), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.421484), TopLogprob(token='(', bytes=[40], logprob=-19.415812), TopLogprob(token=' ', bytes=[32], logprob=-19.838015)])]"
89,45,correct,IC,high_pl,Michelle corrected the advisers of the officer who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Michelle corrected the advisers of the officer who ___. Options: 1) was, 2) were. Answer: ","Sentence: Michelle corrected the advisers of the officer who ___. Options: 1) were, 2) was. Answer: ","Sentence: Michelle corrected the advisers of the officer who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.00014609157, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.00014609157), TopLogprob(token='2', bytes=[50], logprob=-8.831487), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.10224), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.443968), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.840649)])]"
90,45,stand,nonIC,high_pl,Michelle stood near the advisers of the officer who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Michelle stood near the advisers of the officer who ___. Options: 1) was, 2) were. Answer: ","Sentence: Michelle stood near the advisers of the officer who ___. Options: 1) were, 2) was. Answer: ","Sentence: Michelle stood near the advisers of the officer who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.9816675e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.9816675e-06), TopLogprob(token='2', bytes=[50], logprob=-13.261087), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.613298), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.35222), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.469473)])]"
91,46,comfort,IC,high_pl,Oliver comforted the advisees of the specialist who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Oliver comforted the advisees of the specialist who ___. Options: 1) was, 2) were. Answer: ","Sentence: Oliver comforted the advisees of the specialist who ___. Options: 1) were, 2) was. Answer: ","Sentence: Oliver comforted the advisees of the specialist who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-5.6100132e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-5.6100132e-05), TopLogprob(token='2', bytes=[50], logprob=-9.791581), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.760584), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.843355), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.938347)])]"
92,46,gossip,nonIC,high_pl,Oliver gossiped with the advisees of the specialist who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Oliver gossiped with the advisees of the specialist who ___. Options: 1) was, 2) were. Answer: ","Sentence: Oliver gossiped with the advisees of the specialist who ___. Options: 1) were, 2) was. Answer: ","Sentence: Oliver gossiped with the advisees of the specialist who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.05672873, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.05672873), TopLogprob(token='2', bytes=[50], logprob=-2.8977094), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.277187), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-19.20336), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.344618)])]"
93,47,envy,IC,high_pl,Rebecca envies the contractors of the homeowner who ___.,"1) has, 2) have","1) have, 2) has","1) has, 2) have","Sentence: Rebecca envies the contractors of the homeowner who ___. Options: 1) has, 2) have. Answer: ","Sentence: Rebecca envies the contractors of the homeowner who ___. Options: 1) have, 2) has. Answer: ","Sentence: Rebecca envies the contractors of the homeowner who ___. Options: 1) has, 2) have. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.00014025059, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.00014025059), TopLogprob(token='2', bytes=[50], logprob=-8.872905), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.875515), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.526201), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.811045)])]"
94,47,recognize,nonIC,high_pl,Rebecca recognizes the contractors of the homeowner who ___.,"1) has, 2) have","1) have, 2) has","1) has, 2) have","Sentence: Rebecca recognizes the contractors of the homeowner who ___. Options: 1) has, 2) have. Answer: ","Sentence: Rebecca recognizes the contractors of the homeowner who ___. Options: 1) have, 2) has. Answer: ","Sentence: Rebecca recognizes the contractors of the homeowner who ___. Options: 1) has, 2) have. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-4.5491004e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-4.5491004e-05), TopLogprob(token='2', bytes=[50], logprob=-9.999657), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.870312), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.422495), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.729998)])]"
95,48,value,IC,high_pl,Sebastian values the caretakers of the patient who ___.,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Sebastian values the caretakers of the patient who ___. Options: 1) is, 2) are. Answer: ","Sentence: Sebastian values the caretakers of the patient who ___. Options: 1) are, 2) is. Answer: ","Sentence: Sebastian values the caretakers of the patient who ___. Options: 1) are, 2) is. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0005060885, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0005060885), TopLogprob(token='2', bytes=[50], logprob=-7.589125), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.8933), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.287937), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.322863)])]"
96,48,jog,nonIC,high_pl,Sebastian jogs with the caretakers of the patient who ___.,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Sebastian jogs with the caretakers of the patient who ___. Options: 1) is, 2) are. Answer: ","Sentence: Sebastian jogs with the caretakers of the patient who ___. Options: 1) are, 2) is. Answer: ","Sentence: Sebastian jogs with the caretakers of the patient who ___. Options: 1) are, 2) is. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.15846603, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.15846603), TopLogprob(token='2', bytes=[50], logprob=-1.9204022), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.09282), TopLogprob(token='(', bytes=[40], logprob=-18.562195), TopLogprob(token=' ', bytes=[32], logprob=-18.981014)])]"
97,49,fear,IC,high_pl,Emma fears the colleagues of the architect who ___.,"1) has, 2) have","1) have, 2) has","1) has, 2) have","Sentence: Emma fears the colleagues of the architect who ___. Options: 1) has, 2) have. Answer: ","Sentence: Emma fears the colleagues of the architect who ___. Options: 1) have, 2) has. Answer: ","Sentence: Emma fears the colleagues of the architect who ___. Options: 1) has, 2) have. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.045580048, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.045580048), TopLogprob(token='2', bytes=[50], logprob=-3.1109908), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.332117), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.897625), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.740107)])]"
