sent_id,item_id,verb,sentence_type,np_order,target,option_1,option_2,answer_option,prompt_1,prompt_2,prompt,answer,raw_probs
45,23,assist,IC,high_sg,Ben assisted the coach of the players who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Ben assisted the coach of the players who ___. Options: 1) was, 2) were. Answer: ","Sentence: Ben assisted the coach of the players who ___. Options: 1) were, 2) was. Answer: ","Sentence: Ben assisted the coach of the players who ___. Options: 1) was, 2) were. Answer: ",2) were.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.002505863, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.002505863), TopLogprob(token='1', bytes=[49], logprob=-6.002506), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.877506), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.627506), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-14.002506)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.100726865, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.100726865), TopLogprob(token='<|end|>', bytes=None, logprob=-2.3507268), TopLogprob(token='.', bytes=[46], logprob=-7.600727), TopLogprob(token='<|end|>', bytes=None, logprob=-11.600727), TopLogprob(token=' (', bytes=[32, 40], logprob=-12.600727)]), ChatCompletionTokenLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-1.504853e-06, top_logprobs=[TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-1.504853e-06), TopLogprob(token=' Were', bytes=[32, 87, 101, 114, 101], logprob=-13.750002), TopLogprob(token=' ', bytes=[32], logprob=-15.000002), TopLogprob(token=' wer', bytes=[32, 119, 101, 114], logprob=-16.750002), TopLogprob(token='were', bytes=[119, 101, 114, 101], logprob=-18.000002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0141642215, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0141642215), TopLogprob(token='<|end|>', bytes=None, logprob=-4.2641644), TopLogprob(token='<|end|>', bytes=None, logprob=-15.514164), TopLogprob(token='.\n', bytes=[46, 10], logprob=-15.764164), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-16.014164)])]"
46,23,stand,nonIC,high_sg,Ben stood next to the coach of the players who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Ben stood next to the coach of the players who ___. Options: 1) was, 2) were. Answer: ","Sentence: Ben stood next to the coach of the players who ___. Options: 1) were, 2) was. Answer: ","Sentence: Ben stood next to the coach of the players who ___. Options: 1) were, 2) was. Answer: ",1) were,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.003048893, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.003048893), TopLogprob(token='2', bytes=[50], logprob=-6.128049), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-7.378049), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.378049), TopLogprob(token='were', bytes=[119, 101, 114, 101], logprob=-13.003049)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.062292114, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.062292114), TopLogprob(token='<|end|>', bytes=None, logprob=-2.812292), TopLogprob(token='.', bytes=[46], logprob=-8.062292), TopLogprob(token=').', bytes=[41, 46], logprob=-13.062292), TopLogprob(token='<|end|>', bytes=None, logprob=-13.062292)]), ChatCompletionTokenLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-4.990154e-05, top_logprobs=[TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-4.990154e-05), TopLogprob(token=' Were', bytes=[32, 87, 101, 114, 101], logprob=-10.00005), TopLogprob(token=' ', bytes=[32], logprob=-12.50005), TopLogprob(token=' The', bytes=[32, 84, 104, 101], logprob=-15.00005), TopLogprob(token=' wer', bytes=[32, 119, 101, 114], logprob=-15.75005)])]"
47,24,trust,IC,high_sg,Bob trusted the physician of the patients who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Bob trusted the physician of the patients who ___. Options: 1) was, 2) were. Answer: ","Sentence: Bob trusted the physician of the patients who ___. Options: 1) were, 2) was. Answer: ","Sentence: Bob trusted the physician of the patients who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.005290681, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.005290681), TopLogprob(token='2', bytes=[50], logprob=-5.2552905), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.005291), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.630291), TopLogprob(token='were', bytes=[119, 101, 114, 101], logprob=-13.630291)])]"
48,24,live,nonIC,high_sg,Bob lived next to the physician of the patients who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Bob lived next to the physician of the patients who ___. Options: 1) was, 2) were. Answer: ","Sentence: Bob lived next to the physician of the patients who ___. Options: 1) were, 2) was. Answer: ","Sentence: Bob lived next to the physician of the patients who ___. Options: 1) was, 2) were. Answer: ",2) were.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0008583391, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0008583391), TopLogprob(token='1', bytes=[49], logprob=-7.1258583), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.000858), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.875858), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-14.125858)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.5774149, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.5774149), TopLogprob(token='<|end|>', bytes=None, logprob=-0.8274149), TopLogprob(token='.', bytes=[46], logprob=-6.577415), TopLogprob(token='<|end|>', bytes=None, logprob=-10.0774145), TopLogprob(token=').', bytes=[41, 46], logprob=-11.0774145)]), ChatCompletionTokenLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-7.89631e-07, top_logprobs=[TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-7.89631e-07), TopLogprob(token=' Were', bytes=[32, 87, 101, 114, 101], logprob=-14.500001), TopLogprob(token=' ', bytes=[32], logprob=-15.250001), TopLogprob(token=' wer', bytes=[32, 119, 101, 114], logprob=-17.5), TopLogprob(token='<|end|>', bytes=None, logprob=-17.75)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0031781907, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0031781907), TopLogprob(token='<|end|>', bytes=None, logprob=-5.753178), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-16.003178), TopLogprob(token='.\n', bytes=[46, 10], logprob=-16.003178), TopLogprob(token='.""', bytes=[46, 34], logprob=-16.503178)])]"
49,25,correct,IC,high_sg,Rachel corrected the agent of the celebrities who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Rachel corrected the agent of the celebrities who ___. Options: 1) was, 2) were. Answer: ","Sentence: Rachel corrected the agent of the celebrities who ___. Options: 1) were, 2) was. Answer: ","Sentence: Rachel corrected the agent of the celebrities who ___. Options: 1) was, 2) were. Answer: ",1) was,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.4313627, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.4313627), TopLogprob(token='2', bytes=[50], logprob=-1.0563626), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-6.3063626), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-7.3063626), TopLogprob(token='Were', bytes=[87, 101, 114, 101], logprob=-9.431363)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.4773793, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.4773793), TopLogprob(token='<|end|>', bytes=None, logprob=-0.9773793), TopLogprob(token='.', bytes=[46], logprob=-5.7273793), TopLogprob(token='<|end|>', bytes=None, logprob=-11.477379), TopLogprob(token=').', bytes=[41, 46], logprob=-11.727379)]), ChatCompletionTokenLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-9.849109e-06, top_logprobs=[TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-9.849109e-06), TopLogprob(token=' Was', bytes=[32, 87, 97, 115], logprob=-11.75001), TopLogprob(token=' ', bytes=[32], logprob=-13.25001), TopLogprob(token='was', bytes=[119, 97, 115], logprob=-17.12501), TopLogprob(token=' ""', bytes=[32, 34], logprob=-17.25001)])]"
50,25,run,nonIC,high_sg,Rachel ran into the agent of the celebrities who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Rachel ran into the agent of the celebrities who ___. Options: 1) was, 2) were. Answer: ","Sentence: Rachel ran into the agent of the celebrities who ___. Options: 1) were, 2) was. Answer: ","Sentence: Rachel ran into the agent of the celebrities who ___. Options: 1) were, 2) was. Answer: ",2) was.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.012522368, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.012522368), TopLogprob(token='1', bytes=[49], logprob=-4.387522), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-12.262523), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.762523), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-12.887523)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.5770585, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.5770585), TopLogprob(token='<|end|>', bytes=None, logprob=-0.8270585), TopLogprob(token='.', bytes=[46], logprob=-6.8270583), TopLogprob(token='<|end|>', bytes=None, logprob=-11.077059), TopLogprob(token=').', bytes=[41, 46], logprob=-11.827059)]), ChatCompletionTokenLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-1.0802739e-05, top_logprobs=[TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-1.0802739e-05), TopLogprob(token=' Was', bytes=[32, 87, 97, 115], logprob=-11.5000105), TopLogprob(token=' ', bytes=[32], logprob=-14.2500105), TopLogprob(token='was', bytes=[119, 97, 115], logprob=-19.000011), TopLogprob(token='<|end|>', bytes=None, logprob=-19.000011)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0067159673, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0067159673), TopLogprob(token='<|end|>', bytes=None, logprob=-5.006716), TopLogprob(token='.""', bytes=[46, 34], logprob=-15.756716), TopLogprob(token='.\n', bytes=[46, 10], logprob=-15.756716), TopLogprob(token='<|end|>', bytes=None, logprob=-16.506716)])]"
51,26,thank,IC,high_sg,James thanked the analyst of the vendors who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: James thanked the analyst of the vendors who ___. Options: 1) was, 2) were. Answer: ","Sentence: James thanked the analyst of the vendors who ___. Options: 1) were, 2) was. Answer: ","Sentence: James thanked the analyst of the vendors who ___. Options: 1) were, 2) was. Answer: ",1) were,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.47414, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.47414), TopLogprob(token='2', bytes=[50], logprob=-0.97414), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.47414), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.09914), TopLogprob(token='was', bytes=[119, 97, 115], logprob=-12.47414)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.57776564, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.57776564), TopLogprob(token='<|end|>', bytes=None, logprob=-0.82776564), TopLogprob(token='.', bytes=[46], logprob=-6.3277655), TopLogprob(token='<|end|>', bytes=None, logprob=-11.077765), TopLogprob(token=').', bytes=[41, 46], logprob=-11.577765)]), ChatCompletionTokenLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-4.365741e-06, top_logprobs=[TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-4.365741e-06), TopLogprob(token=' Were', bytes=[32, 87, 101, 114, 101], logprob=-12.500005), TopLogprob(token=' ', bytes=[32], logprob=-15.000005), TopLogprob(token=' wer', bytes=[32, 119, 101, 114], logprob=-16.500004), TopLogprob(token='were', bytes=[119, 101, 114, 101], logprob=-16.500004)])]"
52,26,chat,nonIC,high_sg,James chatted with the analyst of the vendors who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: James chatted with the analyst of the vendors who ___. Options: 1) was, 2) were. Answer: ","Sentence: James chatted with the analyst of the vendors who ___. Options: 1) were, 2) was. Answer: ","Sentence: James chatted with the analyst of the vendors who ___. Options: 1) was, 2) were. Answer: ",2) were.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.28124872, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.28124872), TopLogprob(token='1', bytes=[49], logprob=-1.4062487), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.406249), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.531249), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-13.156249)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.47505867, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.47505867), TopLogprob(token='<|end|>', bytes=None, logprob=-0.9750587), TopLogprob(token='.', bytes=[46], logprob=-6.9750586), TopLogprob(token='<|end|>', bytes=None, logprob=-10.475059), TopLogprob(token=').', bytes=[41, 46], logprob=-11.975059)]), ChatCompletionTokenLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-2.8160932e-06, top_logprobs=[TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-2.8160932e-06), TopLogprob(token=' Were', bytes=[32, 87, 101, 114, 101], logprob=-13.250003), TopLogprob(token=' ', bytes=[32], logprob=-14.000003), TopLogprob(token=' wer', bytes=[32, 119, 101, 114], logprob=-16.000002), TopLogprob(token='<|end|>', bytes=None, logprob=-17.500002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0019288709, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0019288709), TopLogprob(token='<|end|>', bytes=None, logprob=-6.251929), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-16.001928), TopLogprob(token='.\n', bytes=[46, 10], logprob=-16.001928), TopLogprob(token='.""', bytes=[46, 34], logprob=-17.001928)])]"
53,27,envy,IC,high_sg,Zoey envies the representative of the voters who ___.,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Zoey envies the representative of the voters who ___. Options: 1) is, 2) are. Answer: ","Sentence: Zoey envies the representative of the voters who ___. Options: 1) are, 2) is. Answer: ","Sentence: Zoey envies the representative of the voters who ___. Options: 1) is, 2) are. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0076222452, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0076222452), TopLogprob(token='2', bytes=[50], logprob=-4.8826222), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.632623), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.882623), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-13.132623)])]"
54,27,resemble,nonIC,high_sg,Zoey resembles the representative of the voters who ___.,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Zoey resembles the representative of the voters who ___. Options: 1) is, 2) are. Answer: ","Sentence: Zoey resembles the representative of the voters who ___. Options: 1) are, 2) is. Answer: ","Sentence: Zoey resembles the representative of the voters who ___. Options: 1) are, 2) is. Answer: ",2) is.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.005292935, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.005292935), TopLogprob(token='1', bytes=[49], logprob=-5.255293), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.880293), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.880293), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-14.255293)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.47531578, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.47531578), TopLogprob(token='<|end|>', bytes=None, logprob=-0.9753158), TopLogprob(token='.', bytes=[46], logprob=-6.7253156), TopLogprob(token='<|end|>', bytes=None, logprob=-10.975316), TopLogprob(token=').', bytes=[41, 46], logprob=-12.225316)]), ChatCompletionTokenLogprob(token=' is', bytes=[32, 105, 115], logprob=-2.6968896e-06, top_logprobs=[TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-2.6968896e-06), TopLogprob(token=' Is', bytes=[32, 73, 115], logprob=-13.500003), TopLogprob(token=' ', bytes=[32], logprob=-13.750003), TopLogprob(token='<|end|>', bytes=None, logprob=-15.750003), TopLogprob(token='\tis', bytes=[9, 105, 115], logprob=-16.750002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0067158476, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0067158476), TopLogprob(token='<|end|>', bytes=None, logprob=-5.006716), TopLogprob(token='.""', bytes=[46, 34], logprob=-15.756716), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-16.006716), TopLogprob(token='<|end|>', bytes=None, logprob=-16.006716)])]"
55,28,value,IC,high_sg,Stephen values the accountant of the investors who ___.,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Stephen values the accountant of the investors who ___. Options: 1) is, 2) are. Answer: ","Sentence: Stephen values the accountant of the investors who ___. Options: 1) are, 2) is. Answer: ","Sentence: Stephen values the accountant of the investors who ___. Options: 1) are, 2) is. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.12726027, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.12726027), TopLogprob(token='2', bytes=[50], logprob=-2.1272602), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.50226), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-9.00226), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.62726)])]"
56,28,meet,nonIC,high_sg,Stephen met the accountant of the investors who ___.,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Stephen met the accountant of the investors who ___. Options: 1) is, 2) are. Answer: ","Sentence: Stephen met the accountant of the investors who ___. Options: 1) are, 2) is. Answer: ","Sentence: Stephen met the accountant of the investors who ___. Options: 1) is, 2) are. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.25247565, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.25247565), TopLogprob(token='1', bytes=[49], logprob=-1.5024756), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-7.8774757), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.002476), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-10.752476)])]"
57,29,fear,IC,high_sg,Liz fears the lawyer of the actors who ___.,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Liz fears the lawyer of the actors who ___. Options: 1) is, 2) are. Answer: ","Sentence: Liz fears the lawyer of the actors who ___. Options: 1) are, 2) is. Answer: ","Sentence: Liz fears the lawyer of the actors who ___. Options: 1) is, 2) are. Answer: ",2) are.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.22546019, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.22546019), TopLogprob(token='1', bytes=[49], logprob=-1.6004602), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.47546), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.35046), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-13.22546)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.57829535, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.57829535), TopLogprob(token='<|end|>', bytes=None, logprob=-0.82829535), TopLogprob(token='.', bytes=[46], logprob=-6.078295), TopLogprob(token='<|end|>', bytes=None, logprob=-10.828296), TopLogprob(token=').', bytes=[41, 46], logprob=-11.078296)]), ChatCompletionTokenLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-5.5122365e-07, top_logprobs=[TopLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-5.5122365e-07), TopLogprob(token=' Are', bytes=[32, 65, 114, 101], logprob=-15.500001), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-15.750001), TopLogprob(token=' ', bytes=[32], logprob=-16.0), TopLogprob(token=' The', bytes=[32, 84, 104, 101], logprob=-19.5)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.023247223, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.023247223), TopLogprob(token='<|end|>', bytes=None, logprob=-3.7732472), TopLogprob(token='.\n', bytes=[46, 10], logprob=-14.273247), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-14.523247), TopLogprob(token='<|end|>', bytes=None, logprob=-15.523247)])]"
58,29,recognize,nonIC,high_sg,Liz recognizes the lawyer of the actors who ___.,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Liz recognizes the lawyer of the actors who ___. Options: 1) is, 2) are. Answer: ","Sentence: Liz recognizes the lawyer of the actors who ___. Options: 1) are, 2) is. Answer: ","Sentence: Liz recognizes the lawyer of the actors who ___. Options: 1) are, 2) is. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.078967005, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.078967005), TopLogprob(token='2', bytes=[50], logprob=-2.578967), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.078967), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.328967), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-13.828967)])]"
59,30,notice,IC,high_sg,Jan noticed the son of the scientists who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Jan noticed the son of the scientists who ___. Options: 1) was, 2) were. Answer: ","Sentence: Jan noticed the son of the scientists who ___. Options: 1) were, 2) was. Answer: ","Sentence: Jan noticed the son of the scientists who ___. Options: 1) were, 2) was. Answer: ",2) was.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0076948833, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0076948833), TopLogprob(token='1', bytes=[49], logprob=-4.8826947), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.132695), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.507695), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-10.882695)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.25285918, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.25285918), TopLogprob(token='<|end|>', bytes=None, logprob=-1.5028591), TopLogprob(token='.', bytes=[46], logprob=-7.002859), TopLogprob(token='<|end|>', bytes=None, logprob=-11.752859), TopLogprob(token=').', bytes=[41, 46], logprob=-12.252859)]), ChatCompletionTokenLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-1.2664457e-06, top_logprobs=[TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-1.2664457e-06), TopLogprob(token=' Was', bytes=[32, 87, 97, 115], logprob=-13.750001), TopLogprob(token=' ', bytes=[32], logprob=-16.000002), TopLogprob(token=' The', bytes=[32, 84, 104, 101], logprob=-20.000002), TopLogprob(token='was', bytes=[119, 97, 115], logprob=-20.750002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.008615042, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.008615042), TopLogprob(token='<|end|>', bytes=None, logprob=-4.758615), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-16.008615), TopLogprob(token='.\n', bytes=[46, 10], logprob=-16.008615), TopLogprob(token='.""', bytes=[46, 34], logprob=-16.008615)])]"
60,30,jog,nonIC,high_sg,Jan jogged with the son of the scientists who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Jan jogged with the son of the scientists who ___. Options: 1) was, 2) were. Answer: ","Sentence: Jan jogged with the son of the scientists who ___. Options: 1) were, 2) was. Answer: ","Sentence: Jan jogged with the son of the scientists who ___. Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.05537935, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.05537935), TopLogprob(token='1', bytes=[49], logprob=-2.9303794), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.180379), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-8.555379), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-11.430379)])]"
61,31,praise,IC,high_pl,Luke praised the tenants of the landlord who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Luke praised the tenants of the landlord who ___. Options: 1) was, 2) were. Answer: ","Sentence: Luke praised the tenants of the landlord who ___. Options: 1) were, 2) was. Answer: ","Sentence: Luke praised the tenants of the landlord who ___. Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.008636082, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.008636082), TopLogprob(token='1', bytes=[49], logprob=-4.758636), TopLogprob(token='were', bytes=[119, 101, 114, 101], logprob=-11.508636), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.758636), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-13.633636)])]"
62,31,carpool,nonIC,high_pl,Luke carpooled with the tenants of the landlord who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Luke carpooled with the tenants of the landlord who ___. Options: 1) was, 2) were. Answer: ","Sentence: Luke carpooled with the tenants of the landlord who ___. Options: 1) were, 2) was. Answer: ","Sentence: Luke carpooled with the tenants of the landlord who ___. Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.061977655, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.061977655), TopLogprob(token='1', bytes=[49], logprob=-2.8119776), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-12.311977), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-13.061977), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-13.436977)])]"
